dataset,method,average,label,brier,ece,mce,slope,intercept
NIH_internal_test,uncalibrated,label,Atelectasis,0.26478229029091493,0.37248751178701406,0.6000603201948567,0.6244357525820198,-2.0914105338475704
NIH_internal_test,uncalibrated,label,Cardiomegaly,0.09966323360986375,0.20644071373265585,0.5405909759657723,0.4872108066310771,-2.7385296926732323
NIH_internal_test,uncalibrated,label,Pleural Effusion,0.2577694910222204,0.3375202915776163,0.5758375087205101,0.652901324944112,-1.9695661623946166
NIH_internal_test,uncalibrated,label,Pneumothorax,0.1909265749103282,0.3216978818624304,0.6425179722262364,0.6807229524302153,-2.606904734816724
NIH_internal_test,uncalibrated,label,Consolidation,0.1926499596046538,0.28081843430612424,0.8212135389999107,0.20315017032541013,-2.6645137281370475
NIH_internal_test,uncalibrated,label,Edema,0.08574583025905741,0.17726918441945738,0.598258442738477,0.6023400608091213,-3.071936734136639
NIH_internal_test,uncalibrated,label,Pneumonia,0.05397368385535522,0.11153748526439697,0.7296699285507202,-0.05741151388686733,-3.893664543864776
NIH_internal_test,uncalibrated,label,No Finding,0.22165952462912777,0.05813034556312071,0.814657062292099,1.0358176207242393,-0.26298675971898655
NIH_internal_test,uncalibrated,macro,macro,0.17089632352269019,0.233237731064102,0.6653507187110728,0.5286458968199159,-2.412439111198699
NIH_internal_test,uncalibrated,micro,micro,0.1708963235226902,0.23296213665872575,0.45195821502041117,0.7987360484690815,-1.7386539388706213
NIH_internal_test,temperature,label,Atelectasis,0.25873158872502905,0.3719026851557624,0.551679157672548,0.7149698464984452,-2.091937209164486
NIH_internal_test,temperature,label,Cardiomegaly,0.10515205895010268,0.22521335825675048,0.7031254343543609,0.5555613913083639,-2.7432369150129374
NIH_internal_test,temperature,label,Pleural Effusion,0.2506126399978893,0.33705727600289026,0.4907760641349441,0.747596336462693,-1.969618729457783
NIH_internal_test,temperature,label,Pneumothorax,0.18999175183612782,0.32983256103062863,0.5584171076007038,0.7798324063220687,-2.6068873012587286
NIH_internal_test,temperature,label,Consolidation,0.18878271052871276,0.2894666007522076,0.8150504723058902,0.2331800343810993,-2.664911593790455
NIH_internal_test,temperature,label,Edema,0.08827150267008346,0.19264175981968967,0.5752807054621132,0.6909591119667237,-3.069122551918208
NIH_internal_test,temperature,label,Pneumonia,0.058477469894483755,0.1310939004092779,0.7041552780483701,-0.06570128255564728,-3.892618553782628
NIH_internal_test,temperature,label,No Finding,0.22184354765750308,0.05260998587727147,0.4255211632129472,1.1865303283466995,-0.2629915653067491
NIH_internal_test,temperature,macro,macro,0.17023290878249148,0.2412272659130598,0.6030006728489847,0.6053660215913057,-2.4126655524614966
NIH_internal_test,temperature,micro,micro,0.1702329087824915,0.24090668172129653,0.44669993179316614,0.9147202578623242,-1.7390948418532262
NIH_internal_test,platt,label,Atelectasis,0.10315177857953232,0.03167390691176437,0.07653158331904494,0.9332211473040537,-0.38728545891579613
NIH_internal_test,platt,label,Cardiomegaly,0.03353267745337692,0.005338862444749851,0.005338862444749851,0.8299564178656792,-0.3942145195677684
NIH_internal_test,platt,label,Pleural Effusion,0.11312917087677292,0.029524502010725408,0.31592866248582047,1.029397939194456,-0.1541313261093459
NIH_internal_test,platt,label,Pneumothorax,0.05383939879550829,0.04233475590736565,0.3050919398131777,1.0837170231228332,-0.44441953672197415
NIH_internal_test,platt,label,Consolidation,0.05273817770185324,0.018871397029862354,0.05727294258736652,0.6828406263818381,-1.0947309268571306
NIH_internal_test,platt,label,Edema,0.019945061653083553,0.01957828786341635,0.03343745754784831,1.1342980705163397,-0.32958031907842017
NIH_internal_test,platt,label,Pneumonia,0.02248240783166855,0.002833294802142155,0.002833294802142155,0.3616194688060215,-2.3386941225712325
NIH_internal_test,platt,label,No Finding,0.22049575776246683,0.04742271544990195,0.2574583231900298,0.9556192382825714,0.16514621535064644
NIH_internal_test,platt,macro,macro,0.07741430383178283,0.024697215302491013,0.13173663327377247,0.8763337414342242,-0.6222387493088777
NIH_internal_test,platt,micro,micro,0.07741430383178283,0.019544734194821733,0.2574583231900298,1.1022341773732198,0.007683264094692485
NIH_internal_test,isotonic,label,Atelectasis,0.10384077640732524,0.030357227141123908,0.1257839898383152,0.15468846199616318,-1.6488439367720538
NIH_internal_test,isotonic,label,Cardiomegaly,0.033354058345272816,0.007278846045057423,0.8932678558111031,0.25991280367821423,-2.2567435521857413
NIH_internal_test,isotonic,label,Pleural Effusion,0.11535363911637168,0.02834787548287706,0.33333333333333337,0.2919230192386434,-1.2058894572267855
NIH_internal_test,isotonic,label,Pneumothorax,0.0541879253969408,0.04002675957413303,0.24573572910843847,0.2928994168302042,-2.044591360570735
NIH_internal_test,isotonic,label,Consolidation,0.05312958617059908,0.018757939890926213,0.21715936119605847,0.5580649504294242,-1.3786019860108059
NIH_internal_test,isotonic,label,Edema,0.024438352102898783,0.021271547375976883,1.0,0.1449339373323205,-3.3649660019433587
NIH_internal_test,isotonic,label,Pneumonia,0.02236234596364254,0.003283047694487149,0.003283047694487149,1.2711690171806074,1.1954404050563159
NIH_internal_test,isotonic,label,No Finding,0.22484150599081867,0.06444632011259983,0.19987604864214786,0.5556404660072121,0.10216135731401063
NIH_internal_test,isotonic,macro,macro,0.07893852368673371,0.026721195414647687,0.3773049207029855,0.44115400908659863,-1.3252543165423942
NIH_internal_test,isotonic,micro,micro,0.07893852368673371,0.017096307401142416,0.5555555555555556,0.8107982833881182,-0.3960511904557349
VinDr_external,uncalibrated,label,Atelectasis,0.20437327899784272,0.28047526033595205,0.827478539943695,0.5638615673067096,-1.7260657833588304
VinDr_external,uncalibrated,label,Cardiomegaly,0.21121288570681404,0.11447170905768873,0.4523930209023612,0.27891587479846347,-0.668061272877227
VinDr_external,uncalibrated,label,Pleural Effusion,0.19553354756685754,0.1804736129976809,0.3308240040143331,1.1593700268450762,-0.9872487155863011
VinDr_external,uncalibrated,label,Pneumothorax,0.19756875437093818,0.33406082763615996,0.6282614350318909,0.4110864947772608,-2.611221973109764
VinDr_external,uncalibrated,label,Consolidation,0.16984784080022716,0.12016325230570508,0.38288246661844383,0.2993245842968685,-1.2080836610876673
VinDr_external,uncalibrated,label,Edema,0.04197520324125924,0.1415504651655501,0.7556188106536865,,
VinDr_external,uncalibrated,label,Pneumonia,0.029141689087505144,0.1192071832657093,0.6411386728286743,,
